,ds,location,Area_Marla,bedrooms,bathrooms,yhat
383,2022-02-17,"D-12, Islamabad",5.0,5,5,34689876.540478006
384,2022-02-18,"D-12, Islamabad",5.0,5,5,35040720.179480776
385,2022-02-19,"D-12, Islamabad",5.0,5,5,35025812.25729778
386,2022-02-20,"D-12, Islamabad",5.0,5,5,31043638.584232446
387,2022-02-21,"D-12, Islamabad",5.0,5,5,36454237.86884105
388,2022-02-22,"D-12, Islamabad",5.0,5,5,35525838.810776874
389,2022-02-23,"D-12, Islamabad",5.0,5,5,34218145.140367046
390,2022-02-24,"D-12, Islamabad",5.0,5,5,34715815.46589897
391,2022-02-25,"D-12, Islamabad",5.0,5,5,35066659.10489625
392,2022-02-26,"D-12, Islamabad",5.0,5,5,35051751.182726294
393,2022-02-27,"D-12, Islamabad",5.0,5,5,31069577.509645484
394,2022-02-28,"D-12, Islamabad",5.0,5,5,36480176.794254914
395,2022-03-01,"D-12, Islamabad",5.0,5,5,35551777.73618691
396,2022-03-02,"D-12, Islamabad",5.0,5,5,34244084.06577118
397,2022-03-03,"D-12, Islamabad",5.0,5,5,34741754.39131125
398,2022-03-04,"D-12, Islamabad",5.0,5,5,35092598.030311726
399,2022-03-05,"D-12, Islamabad",5.0,5,5,35077690.108142085
400,2022-03-06,"D-12, Islamabad",5.0,5,5,31095516.435063202
401,2022-03-07,"D-12, Islamabad",5.0,5,5,36506115.71967813
402,2022-03-08,"D-12, Islamabad",5.0,5,5,35577716.66160487
403,2022-03-09,"D-12, Islamabad",5.0,5,5,34270022.9912017
404,2022-03-10,"D-12, Islamabad",5.0,5,5,34767693.316722795
405,2022-03-11,"D-12, Islamabad",5.0,5,5,35118536.955727205
406,2022-03-12,"D-12, Islamabad",5.0,5,5,35103629.03355408
407,2022-03-13,"D-12, Islamabad",5.0,5,5,31121455.36048188
408,2022-03-14,"D-12, Islamabad",5.0,5,5,36532054.64508364
409,2022-03-15,"D-12, Islamabad",5.0,5,5,35603655.58702282
410,2022-03-16,"D-12, Islamabad",5.0,5,5,34295961.91661545
411,2022-03-17,"D-12, Islamabad",5.0,5,5,34793632.24215316
412,2022-03-18,"D-12, Islamabad",5.0,5,5,35144475.881150015
413,2022-03-19,"D-12, Islamabad",5.0,5,5,35129567.958973676
414,2022-03-20,"D-12, Islamabad",5.0,5,5,31147394.285899594
415,2022-03-21,"D-12, Islamabad",5.0,5,5,36557993.57050219
416,2022-03-22,"D-12, Islamabad",5.0,5,5,35629594.51244078
417,2022-03-23,"D-12, Islamabad",5.0,5,5,34321900.84203882
418,2022-03-24,"D-12, Islamabad",5.0,5,5,34819571.167564705
419,2022-03-25,"D-12, Islamabad",5.0,5,5,35170414.806566
420,2022-03-26,"D-12, Islamabad",5.0,5,5,35155506.884398386
421,2022-03-27,"D-12, Islamabad",5.0,5,5,31173333.211317793
422,2022-03-28,"D-12, Islamabad",5.0,5,5,36583932.495920725
423,2022-03-29,"D-12, Islamabad",5.0,5,5,35655533.4378508
424,2022-03-30,"D-12, Islamabad",5.0,5,5,34347839.76745011
425,2022-03-31,"D-12, Islamabad",5.0,5,5,34845510.09297626
426,2022-04-01,"D-12, Islamabad",5.0,5,5,35196353.73198148
427,2022-04-02,"D-12, Islamabad",5.0,5,5,35181445.80981418
428,2022-04-03,"D-12, Islamabad",5.0,5,5,31199272.13673599
429,2022-04-04,"D-12, Islamabad",5.0,5,5,36609871.42134394
430,2022-04-05,"D-12, Islamabad",5.0,5,5,35681472.36328268
431,2022-04-06,"D-12, Islamabad",5.0,5,5,34373778.69287348
432,2022-04-07,"D-12, Islamabad",5.0,5,5,34871449.01840662
433,2022-04-08,"D-12, Islamabad",5.0,5,5,35222292.65739696
434,2022-04-09,"D-12, Islamabad",5.0,5,5,35207384.73522997
435,2022-04-10,"D-12, Islamabad",5.0,5,5,31225211.062149517
436,2022-04-11,"D-12, Islamabad",5.0,5,5,36635810.34676715
437,2022-04-12,"D-12, Islamabad",5.0,5,5,35707411.2886927
438,2022-04-13,"D-12, Islamabad",5.0,5,5,34399717.61828722
439,2022-04-14,"D-12, Islamabad",5.0,5,5,34897387.94381817
440,2022-04-15,"D-12, Islamabad",5.0,5,5,35248231.58281976
441,2022-04-16,"D-12, Islamabad",5.0,5,5,35233323.66064577
442,2022-04-17,"D-12, Islamabad",5.0,5,5,31251149.987567227
443,2022-04-18,"D-12, Islamabad",5.0,5,5,36661749.27218101
444,2022-04-19,"D-12, Islamabad",5.0,5,5,35733350.214110665
445,2022-04-20,"D-12, Islamabad",5.0,5,5,34425656.54370097
446,2022-04-21,"D-12, Islamabad",5.0,5,5,34923326.86923045
447,2022-04-22,"D-12, Islamabad",5.0,5,5,35274170.50822842
448,2022-04-23,"D-12, Islamabad",5.0,5,5,35259262.58605777
449,2022-04-24,"D-12, Islamabad",5.0,5,5,31277088.91298591
450,2022-04-25,"D-12, Islamabad",5.0,5,5,36687688.197604224
451,2022-04-26,"D-12, Islamabad",5.0,5,5,35759289.13953461
452,2022-04-27,"D-12, Islamabad",5.0,5,5,34451595.46911472
453,2022-04-28,"D-12, Islamabad",5.0,5,5,34949265.794642
454,2022-04-29,"D-12, Islamabad",5.0,5,5,35300109.433651224
455,2022-04-30,"D-12, Islamabad",5.0,5,5,35285201.51147356
456,2022-05-01,"D-12, Islamabad",5.0,5,5,31303027.83840362
457,2022-05-02,"D-12, Islamabad",5.0,5,5,36713627.12300974
458,2022-05-03,"D-12, Islamabad",5.0,5,5,35785228.06495256
459,2022-05-04,"D-12, Islamabad",5.0,5,5,34477534.39453809
460,2022-05-05,"D-12, Islamabad",5.0,5,5,34975204.72007236
461,2022-05-06,"D-12, Islamabad",5.0,5,5,35326048.359074034
462,2022-05-07,"D-12, Islamabad",5.0,5,5,35311140.43690207
463,2022-05-08,"D-12, Islamabad",5.0,5,5,31328966.763821814
464,2022-05-09,"D-12, Islamabad",5.0,5,5,36739566.04842828
465,2022-05-10,"D-12, Islamabad",5.0,5,5,35811166.99036259
466,2022-05-11,"D-12, Islamabad",5.0,5,5,34503473.31994222
467,2022-05-12,"D-12, Islamabad",5.0,5,5,35001143.64548391
468,2022-05-13,"D-12, Islamabad",5.0,5,5,35351987.28448219
469,2022-05-14,"D-12, Islamabad",5.0,5,5,35337079.36231787
470,2022-05-15,"D-12, Islamabad",5.0,5,5,31354905.68923953
471,2022-05-16,"D-12, Islamabad",5.0,5,5,36765504.97384682
472,2022-05-17,"D-12, Islamabad",5.0,5,5,35837105.91577262
473,2022-05-18,"D-12, Islamabad",5.0,5,5,34529412.24537275
474,2022-05-19,"D-12, Islamabad",5.0,5,5,35027082.570904866
475,2022-05-20,"D-12, Islamabad",5.0,5,5,35377926.20990499
476,2022-05-21,"D-12, Islamabad",5.0,5,5,35363018.28772986
477,2022-05-22,"D-12, Islamabad",5.0,5,5,31380844.614658214
478,2022-05-23,"D-12, Islamabad",5.0,5,5,36791443.89925701
479,2022-05-24,"D-12, Islamabad",5.0,5,5,35863044.841198504
480,2022-05-25,"D-12, Islamabad",5.0,5,5,34555351.1707865
481,2022-05-26,"D-12, Islamabad",5.0,5,5,35053021.49631714
482,2022-05-27,"D-12, Islamabad",5.0,5,5,35403865.13532047
483,2022-05-28,"D-12, Islamabad",5.0,5,5,35388957.21314945
484,2022-05-29,"D-12, Islamabad",5.0,5,5,31406783.540071256
485,2022-05-30,"D-12, Islamabad",5.0,5,5,36817382.82467089
486,2022-05-31,"D-12, Islamabad",5.0,5,5,35888983.76660853
487,2022-06-01,"D-12, Islamabad",5.0,5,5,34581290.09620987
488,2022-06-02,"D-12, Islamabad",5.0,5,5,35078960.42173809
489,2022-06-03,"D-12, Islamabad",5.0,5,5,35429804.06074379
490,2022-06-04,"D-12, Islamabad",5.0,5,5,35414896.13856145
491,2022-06-05,"D-12, Islamabad",5.0,5,5,31432722.465489455
492,2022-06-06,"D-12, Islamabad",5.0,5,5,36843321.75009409
493,2022-06-07,"D-12, Islamabad",5.0,5,5,35914922.69202649
494,2022-06-08,"D-12, Islamabad",5.0,5,5,34607229.02161399
495,2022-06-09,"D-12, Islamabad",5.0,5,5,35104899.34714965
496,2022-06-10,"D-12, Islamabad",5.0,5,5,35455742.98615193
497,2022-06-11,"D-12, Islamabad",5.0,5,5,35440835.06397345
498,2022-06-12,"D-12, Islamabad",5.0,5,5,31458661.39090765
499,2022-06-13,"D-12, Islamabad",5.0,5,5,36869260.675512634
500,2022-06-14,"D-12, Islamabad",5.0,5,5,35940861.61745043
501,2022-06-15,"D-12, Islamabad",5.0,5,5,34633167.94703737
502,2022-06-16,"D-12, Islamabad",5.0,5,5,35130838.272580005
503,2022-06-17,"D-12, Islamabad",5.0,5,5,35481681.911574736
504,2022-06-18,"D-12, Islamabad",5.0,5,5,35466773.98939304
505,2022-06-19,"D-12, Islamabad",5.0,5,5,31484600.31632117
506,2022-06-20,"D-12, Islamabad",5.0,5,5,36895199.60093585
507,2022-06-21,"D-12, Islamabad",5.0,5,5,35966800.54286839
508,2022-06-22,"D-12, Islamabad",5.0,5,5,34659106.87246789
509,2022-06-23,"D-12, Islamabad",5.0,5,5,35156777.197991565
510,2022-06-24,"D-12, Islamabad",5.0,5,5,35507620.836990215
511,2022-06-25,"D-12, Islamabad",5.0,5,5,35492712.91481775
512,2022-06-26,"D-12, Islamabad",5.0,5,5,31510539.241738893
513,2022-06-27,"D-12, Islamabad",5.0,5,5,36921138.52634971
514,2022-06-28,"D-12, Islamabad",5.0,5,5,35992739.468278416
515,2022-06-29,"D-12, Islamabad",5.0,5,5,34685045.797872014
516,2022-06-30,"D-12, Islamabad",5.0,5,5,35182716.12340383
517,2022-07-01,"D-12, Islamabad",5.0,5,5,35533559.76240569
518,2022-07-02,"D-12, Islamabad",5.0,5,5,35518651.84023355
519,2022-07-03,"D-12, Islamabad",5.0,5,5,31536478.16715757
520,2022-07-04,"D-12, Islamabad",5.0,5,5,36947077.45177292
521,2022-07-05,"D-12, Islamabad",5.0,5,5,36018678.3937043
522,2022-07-06,"D-12, Islamabad",5.0,5,5,34710984.72329539
523,2022-07-07,"D-12, Islamabad",5.0,5,5,35208655.048815385
524,2022-07-08,"D-12, Islamabad",5.0,5,5,35559498.68782117
525,2022-07-09,"D-12, Islamabad",5.0,5,5,35544590.76564554
526,2022-07-10,"D-12, Islamabad",5.0,5,5,31562417.092575286
527,2022-07-11,"D-12, Islamabad",5.0,5,5,36973016.37717844
528,2022-07-12,"D-12, Islamabad",5.0,5,5,36044617.31911433
529,2022-07-13,"D-12, Islamabad",5.0,5,5,34736923.64870914
530,2022-07-14,"D-12, Islamabad",5.0,5,5,35234593.97424575
531,2022-07-15,"D-12, Islamabad",5.0,5,5,35585437.613243975
532,2022-07-16,"D-12, Islamabad",5.0,5,5,35570529.69107785
533,2022-07-17,"D-12, Islamabad",5.0,5,5,31588356.017992996
534,2022-07-18,"D-12, Islamabad",5.0,5,5,36998955.30259699
535,2022-07-19,"D-12, Islamabad",5.0,5,5,36070556.24453827
536,2022-07-20,"D-12, Islamabad",5.0,5,5,34762862.57412289
537,2022-07-21,"D-12, Islamabad",5.0,5,5,35260532.8996573
538,2022-07-22,"D-12, Islamabad",5.0,5,5,35611376.53865264
539,2022-07-23,"D-12, Islamabad",5.0,5,5,35596468.61648985
540,2022-07-24,"D-12, Islamabad",5.0,5,5,31614294.943411194
541,2022-07-25,"D-12, Islamabad",5.0,5,5,37024894.22801553
542,2022-07-26,"D-12, Islamabad",5.0,5,5,36096495.1699483
543,2022-07-27,"D-12, Islamabad",5.0,5,5,34788801.4995438
544,2022-07-28,"D-12, Islamabad",5.0,5,5,35286471.825068854
545,2022-07-29,"D-12, Islamabad",5.0,5,5,35637315.464075446
546,2022-07-30,"D-12, Islamabad",5.0,5,5,35622407.54190564
547,2022-07-31,"D-12, Islamabad",5.0,5,5,31640233.868829384
548,2022-08-01,"D-12, Islamabad",5.0,5,5,37050833.15343873
549,2022-08-02,"D-12, Islamabad",5.0,5,5,36122434.09537418
550,2022-08-03,"D-12, Islamabad",5.0,5,5,34814740.42496717
551,2022-08-04,"D-12, Islamabad",5.0,5,5,35312410.75049922
552,2022-08-05,"D-12, Islamabad",5.0,5,5,35663254.38949092
553,2022-08-06,"D-12, Islamabad",5.0,5,5,35648346.46732144
554,2022-08-07,"D-12, Islamabad",5.0,5,5,31666172.794242922
555,2022-08-08,"D-12, Islamabad",5.0,5,5,37076772.07885261
556,2022-08-09,"D-12, Islamabad",5.0,5,5,36148373.020784214
557,2022-08-10,"D-12, Islamabad",5.0,5,5,34840679.35037129
558,2022-08-11,"D-12, Islamabad",5.0,5,5,35338349.67591076
559,2022-08-12,"D-12, Islamabad",5.0,5,5,35689193.314914234
560,2022-08-13,"D-12, Islamabad",5.0,5,5,35674285.39273723
561,2022-08-14,"D-12, Islamabad",5.0,5,5,31692111.719660632
562,2022-08-15,"D-12, Islamabad",5.0,5,5,37102711.00427581
563,2022-08-16,"D-12, Islamabad",5.0,5,5,36174311.946202174
564,2022-08-17,"D-12, Islamabad",5.0,5,5,34866618.27579466
565,2022-08-18,"D-12, Islamabad",5.0,5,5,35364288.60132304
566,2022-08-19,"D-12, Islamabad",5.0,5,5,35715132.24032239
567,2022-08-20,"D-12, Islamabad",5.0,5,5,35700224.31814923
568,2022-08-21,"D-12, Islamabad",5.0,5,5,31718050.645079315
569,2022-08-22,"D-12, Islamabad",5.0,5,5,37128649.929685995
570,2022-08-23,"D-12, Islamabad",5.0,5,5,36200250.87162611
571,2022-08-24,"D-12, Islamabad",5.0,5,5,34892557.20120842
572,2022-08-25,"D-12, Islamabad",5.0,5,5,35390227.52674399
573,2022-08-26,"D-12, Islamabad",5.0,5,5,35741071.1657452
574,2022-08-27,"D-12, Islamabad",5.0,5,5,35726163.24356882
575,2022-08-28,"D-12, Islamabad",5.0,5,5,31743989.57049702
576,2022-08-29,"D-12, Islamabad",5.0,5,5,37154588.85510454
577,2022-08-30,"D-12, Islamabad",5.0,5,5,36226189.79704407
578,2022-08-31,"D-12, Islamabad",5.0,5,5,34918496.12663178
579,2022-09-01,"D-12, Islamabad",5.0,5,5,35416166.45216495
580,2022-09-02,"D-12, Islamabad",5.0,5,5,35767010.09116801
581,2022-09-03,"D-12, Islamabad",5.0,5,5,35752102.16899353
582,2022-09-04,"D-12, Islamabad",5.0,5,5,31769928.495915223
583,2022-09-05,"D-12, Islamabad",5.0,5,5,37180527.78052308
584,2022-09-06,"D-12, Islamabad",5.0,5,5,36252128.7224541
585,2022-09-07,"D-12, Islamabad",5.0,5,5,34944435.05203591
586,2022-09-08,"D-12, Islamabad",5.0,5,5,35442105.37756782
587,2022-09-09,"D-12, Islamabad",5.0,5,5,35792949.016576156
588,2022-09-10,"D-12, Islamabad",5.0,5,5,35778041.09440933
589,2022-09-11,"D-12, Islamabad",5.0,5,5,31795867.421333417
590,2022-09-12,"D-12, Islamabad",5.0,5,5,37206466.705941625
591,2022-09-13,"D-12, Islamabad",5.0,5,5,36278067.64787998
592,2022-09-14,"D-12, Islamabad",5.0,5,5,34970373.97746644
593,2022-09-15,"D-12, Islamabad",5.0,5,5,35468044.302988775
594,2022-09-16,"D-12, Islamabad",5.0,5,5,35818887.94199896
595,2022-09-17,"D-12, Islamabad",5.0,5,5,35803980.01982132
596,2022-09-18,"D-12, Islamabad",5.0,5,5,31821806.346746944
597,2022-09-19,"D-12, Islamabad",5.0,5,5,37232405.63135181
598,2022-09-20,"D-12, Islamabad",5.0,5,5,36304006.57329001
599,2022-09-21,"D-12, Islamabad",5.0,5,5,34996312.90288019
600,2022-09-22,"D-12, Islamabad",5.0,5,5,35493983.22840973
601,2022-09-23,"D-12, Islamabad",5.0,5,5,35844826.86741444
602,2022-09-24,"D-12, Islamabad",5.0,5,5,35829918.945240915
603,2022-09-25,"D-12, Islamabad",5.0,5,5,31847745.272164658
604,2022-09-26,"D-12, Islamabad",5.0,5,5,37258344.55676568
605,2022-09-27,"D-12, Islamabad",5.0,5,5,36329945.49870004
606,2022-09-28,"D-12, Islamabad",5.0,5,5,35022251.828293934
607,2022-09-29,"D-12, Islamabad",5.0,5,5,35519922.15383069
608,2022-09-30,"D-12, Islamabad",5.0,5,5,35870765.79283043
609,2022-10-01,"D-12, Islamabad",5.0,5,5,35855857.870652914
610,2022-10-02,"D-12, Islamabad",5.0,5,5,31873684.197583336
611,2022-10-03,"D-12, Islamabad",5.0,5,5,37284283.482188895
612,2022-10-04,"D-12, Islamabad",5.0,5,5,36355884.424118
613,2022-10-05,"D-12, Islamabad",5.0,5,5,35048190.753714845
614,2022-10-06,"D-12, Islamabad",5.0,5,5,35545861.07924224
615,2022-10-07,"D-12, Islamabad",5.0,5,5,35896704.71824591
616,2022-10-08,"D-12, Islamabad",5.0,5,5,35881796.79606491
617,2022-10-09,"D-12, Islamabad",5.0,5,5,31899623.12300105
618,2022-10-10,"D-12, Islamabad",5.0,5,5,37310222.40760743
619,2022-10-11,"D-12, Islamabad",5.0,5,5,36381823.34954193
620,2022-10-12,"D-12, Islamabad",5.0,5,5,35074129.67913821
621,2022-10-13,"D-12, Islamabad",5.0,5,5,35571800.0046726
622,2022-10-14,"D-12, Islamabad",5.0,5,5,35922643.64366871
623,2022-10-15,"D-12, Islamabad",5.0,5,5,35907735.721497215
624,2022-10-16,"D-12, Islamabad",5.0,5,5,31925562.04841458
625,2022-10-17,"D-12, Islamabad",5.0,5,5,37336161.33302598
626,2022-10-18,"D-12, Islamabad",5.0,5,5,36407762.2749599
627,2022-10-19,"D-12, Islamabad",5.0,5,5,35100068.604542345
628,2022-10-20,"D-12, Islamabad",5.0,5,5,35597738.93008415
629,2022-10-21,"D-12, Islamabad",5.0,5,5,35948582.56908419
630,2022-10-22,"D-12, Islamabad",5.0,5,5,35933674.64690921
631,2022-10-23,"D-12, Islamabad",5.0,5,5,31951500.973832294
632,2022-10-24,"D-12, Islamabad",5.0,5,5,37362100.25844452
633,2022-10-25,"D-12, Islamabad",5.0,5,5,36433701.200369924
634,2022-10-26,"D-12, Islamabad",5.0,5,5,35126007.52996571
635,2022-10-27,"D-12, Islamabad",5.0,5,5,35623677.85549642
636,2022-10-28,"D-12, Islamabad",5.0,5,5,35974521.49449966
637,2022-10-29,"D-12, Islamabad",5.0,5,5,35959613.572325006
638,2022-10-30,"D-12, Islamabad",5.0,5,5,31977439.899250973
639,2022-10-31,"D-12, Islamabad",5.0,5,5,37388039.18386772
640,2022-11-01,"D-12, Islamabad",5.0,5,5,36459640.125801794
641,2022-11-02,"D-12, Islamabad",5.0,5,5,35151946.45538908
642,2022-11-03,"D-12, Islamabad",5.0,5,5,35649616.780917384
643,2022-11-04,"D-12, Islamabad",5.0,5,5,36000460.41991514
644,2022-11-05,"D-12, Islamabad",5.0,5,5,35985552.497740805
645,2022-11-06,"D-12, Islamabad",5.0,5,5,32003378.82466869
646,2022-11-07,"D-12, Islamabad",5.0,5,5,37413978.10927324
647,2022-11-08,"D-12, Islamabad",5.0,5,5,36485579.05121182
648,2022-11-09,"D-12, Islamabad",5.0,5,5,35177885.38080283
649,2022-11-10,"D-12, Islamabad",5.0,5,5,35675555.70633834
650,2022-11-11,"D-12, Islamabad",5.0,5,5,36026399.34533795
651,2022-11-12,"D-12, Islamabad",5.0,5,5,36011491.423169315
652,2022-11-13,"D-12, Islamabad",5.0,5,5,32029317.7500864
653,2022-11-14,"D-12, Islamabad",5.0,5,5,37439917.03469178
654,2022-11-15,"D-12, Islamabad",5.0,5,5,36511517.97662978
655,2022-11-16,"D-12, Islamabad",5.0,5,5,35203824.30621658
656,2022-11-17,"D-12, Islamabad",5.0,5,5,35701494.63174988
657,2022-11-18,"D-12, Islamabad",5.0,5,5,36052338.27074662
658,2022-11-19,"D-12, Islamabad",5.0,5,5,36037430.348581314
659,2022-11-20,"D-12, Islamabad",5.0,5,5,32055256.67550508
660,2022-11-21,"D-12, Islamabad",5.0,5,5,37465855.96011032
661,2022-11-22,"D-12, Islamabad",5.0,5,5,36537456.90204774
662,2022-11-23,"D-12, Islamabad",5.0,5,5,35229763.231637485
663,2022-11-24,"D-12, Islamabad",5.0,5,5,35727433.55716144
664,2022-11-25,"D-12, Islamabad",5.0,5,5,36078277.19616941
665,2022-11-26,"D-12, Islamabad",5.0,5,5,36063369.273997106
666,2022-11-27,"D-12, Islamabad",5.0,5,5,32081195.600922793
667,2022-11-28,"D-12, Islamabad",5.0,5,5,37491794.8855205
668,2022-11-29,"D-12, Islamabad",5.0,5,5,36563395.8274657
669,2022-11-30,"D-12, Islamabad",5.0,5,5,35255702.15706086
670,2022-12-01,"D-12, Islamabad",5.0,5,5,35753372.4825918
671,2022-12-02,"D-12, Islamabad",5.0,5,5,36104216.12158489
672,2022-12-03,"D-12, Islamabad",5.0,5,5,36089308.1994129
673,2022-12-04,"D-12, Islamabad",5.0,5,5,32107134.52633632
674,2022-12-05,"D-12, Islamabad",5.0,5,5,37517733.81093438
675,2022-12-06,"D-12, Islamabad",5.0,5,5,36589334.75287572
676,2022-12-07,"D-12, Islamabad",5.0,5,5,35281641.08246499
677,2022-12-08,"D-12, Islamabad",5.0,5,5,35779311.40800335
678,2022-12-09,"D-12, Islamabad",5.0,5,5,36130155.047000885
679,2022-12-10,"D-12, Islamabad",5.0,5,5,36115247.124828696
680,2022-12-11,"D-12, Islamabad",5.0,5,5,32133073.451754518
681,2022-12-12,"D-12, Islamabad",5.0,5,5,37543672.736357585
682,2022-12-13,"D-12, Islamabad",5.0,5,5,36615273.67829368
683,2022-12-14,"D-12, Islamabad",5.0,5,5,35307580.007888354
684,2022-12-15,"D-12, Islamabad",5.0,5,5,35805250.33341563
685,2022-12-16,"D-12, Islamabad",5.0,5,5,36156093.97241636
686,2022-12-17,"D-12, Islamabad",5.0,5,5,36141186.050240695
687,2022-12-18,"D-12, Islamabad",5.0,5,5,32159012.377172712
688,2022-12-19,"D-12, Islamabad",5.0,5,5,37569611.661780804
689,2022-12-20,"D-12, Islamabad",5.0,5,5,36641212.60371762
690,2022-12-21,"D-12, Islamabad",5.0,5,5,35333518.93330211
691,2022-12-22,"D-12, Islamabad",5.0,5,5,35831189.258836575
692,2022-12-23,"D-12, Islamabad",5.0,5,5,36182032.897839166
693,2022-12-24,"D-12, Islamabad",5.0,5,5,36167124.97566028
694,2022-12-25,"D-12, Islamabad",5.0,5,5,32184951.30259043
695,2022-12-26,"D-12, Islamabad",5.0,5,5,37595550.58719467
696,2022-12-27,"D-12, Islamabad",5.0,5,5,36667151.529135585
697,2022-12-28,"D-12, Islamabad",5.0,5,5,35359457.858715855
698,2022-12-29,"D-12, Islamabad",5.0,5,5,35857128.18425754
699,2022-12-30,"D-12, Islamabad",5.0,5,5,36207971.823261976
700,2022-12-31,"D-12, Islamabad",5.0,5,5,36193063.901085004
701,2023-01-01,"D-12, Islamabad",5.0,5,5,32210890.228003953
702,2023-01-02,"D-12, Islamabad",5.0,5,5,37621489.51261788
703,2023-01-03,"D-12, Islamabad",5.0,5,5,36693090.45454561
704,2023-01-04,"D-12, Islamabad",5.0,5,5,35385396.784129605
705,2023-01-05,"D-12, Islamabad",5.0,5,5,35883067.10966041
706,2023-01-06,"D-12, Islamabad",5.0,5,5,36233910.74867012
707,2023-01-07,"D-12, Islamabad",5.0,5,5,36219002.82650079
708,2023-01-08,"D-12, Islamabad",5.0,5,5,32236829.15342215
709,2023-01-09,"D-12, Islamabad",5.0,5,5,37647428.43803643
710,2023-01-10,"D-12, Islamabad",5.0,5,5,36719029.3799715
711,2023-01-11,"D-12, Islamabad",5.0,5,5,35411335.709560126
712,2023-01-12,"D-12, Islamabad",5.0,5,5,35909006.03509077
713,2023-01-13,"D-12, Islamabad",5.0,5,5,36259849.67409293
714,2023-01-14,"D-12, Islamabad",5.0,5,5,36244941.75191659
715,2023-01-15,"D-12, Islamabad",5.0,5,5,32262768.078840345
716,2023-01-16,"D-12, Islamabad",5.0,5,5,37673367.36344661
717,2023-01-17,"D-12, Islamabad",5.0,5,5,36744968.30538152
718,2023-01-18,"D-12, Islamabad",5.0,5,5,35437274.634973876
719,2023-01-19,"D-12, Islamabad",5.0,5,5,35934944.96050233
720,2023-01-20,"D-12, Islamabad",5.0,5,5,36285788.599508405
721,2023-01-21,"D-12, Islamabad",5.0,5,5,36270880.67733238
722,2023-01-22,"D-12, Islamabad",5.0,5,5,32288707.004258066
723,2023-01-23,"D-12, Islamabad",5.0,5,5,37699306.288860485
724,2023-01-24,"D-12, Islamabad",5.0,5,5,36770907.230791554
725,2023-01-25,"D-12, Islamabad",5.0,5,5,35463213.56038763
726,2023-01-26,"D-12, Islamabad",5.0,5,5,35960883.885923274
727,2023-01-27,"D-12, Islamabad",5.0,5,5,36311727.5249244
728,2023-01-28,"D-12, Islamabad",5.0,5,5,36296819.60275709
729,2023-01-29,"D-12, Islamabad",5.0,5,5,32314645.92967674
730,2023-01-30,"D-12, Islamabad",5.0,5,5,37725245.21428369
731,2023-01-31,"D-12, Islamabad",5.0,5,5,36796846.15621744
732,2023-02-01,"D-12, Islamabad",5.0,5,5,35489152.48580854
733,2023-02-02,"D-12, Islamabad",5.0,5,5,35986822.811344236
734,2023-02-03,"D-12, Islamabad",5.0,5,5,36337666.450339876
735,2023-02-04,"D-12, Islamabad",5.0,5,5,36322758.52816909
736,2023-02-05,"D-12, Islamabad",5.0,5,5,32340584.855094455
737,2023-02-06,"D-12, Islamabad",5.0,5,5,37751184.13970223
738,2023-02-07,"D-12, Islamabad",5.0,5,5,36822785.08163345
739,2023-02-08,"D-12, Islamabad",5.0,5,5,35515091.411231905
740,2023-02-09,"D-12, Islamabad",5.0,5,5,36012761.73676519
741,2023-02-10,"D-12, Islamabad",5.0,5,5,36363605.37576267
742,2023-02-11,"D-12, Islamabad",5.0,5,5,36348697.45358868
743,2023-02-12,"D-12, Islamabad",5.0,5,5,32366523.78050798
744,2023-02-13,"D-12, Islamabad",5.0,5,5,37777123.06512077
745,2023-02-14,"D-12, Islamabad",5.0,5,5,36848724.00705141
746,2023-02-15,"D-12, Islamabad",5.0,5,5,35541030.33663604
747,2023-02-16,"D-12, Islamabad",5.0,5,5,36038700.66217674
748,2021-06-17,"D-12, Islamabad",4.0,4,5,33018859.078776903
749,2021-09-17,"D-12, Islamabad",4.0,4,5,27327342.25005725
750,2021-11-17,"D-12, Islamabad",4.0,4,5,31603972.164846044
751,2021-12-17,"D-12, Islamabad",4.0,4,5,27118377.109367512
752,2022-01-17,"D-12, Islamabad",4.0,4,5,27618789.569537807
753,2022-01-20,"D-12, Islamabad",4.0,4,5,32520559.161794294
754,2022-01-27,"D-12, Islamabad",4.0,4,5,32504485.255535062
755,2022-02-03,"D-12, Islamabad",4.0,4,5,32488411.344674
756,2022-02-10,"D-12, Islamabad",4.0,4,5,32472337.43945993
757,2022-02-11,"D-12, Islamabad",4.0,4,5,26989785.792902417
758,2022-02-12,"D-12, Islamabad",4.0,4,5,32092228.36197563
759,2022-02-13,"D-12, Islamabad",4.0,4,5,25068571.93224989
